subscription_id,user_id,platform,plan,price,start_date
S16267,U13838,Hotstar,Premium,199,2024-04-06
S16268,U22266,Netflix,Premium,199,2024-01-29
S16269,U20784,Netflix,Premium,299,2024-02-21
S16270,U44726,Netflix,Basic,499,2023-07-23
S16271,U32685,Netflix,Premium,299,2024-07-13
S16272,U30589,Hotstar,Basic,499,2024-12-15
S16273,U35354,Prime,Premium,299,2024-08-10
S16274,U14571,Netflix,Basic,199,2024-01-13
S16275,U15019,Prime,Basic,199,2024-11-17
S16276,U37376,Netflix,Basic,299,2023-10-09
S16277,U33925,SonyLIV,Basic,199,2024-06-13
S16278,U17581,Netflix,Basic,199,2024-05-24
S16279,U20367,Netflix,Basic,299,2023-09-14
S16280,U25206,Prime,Basic,299,2023-02-15
S16281,U19928,Prime,Premium,199,2024-06-15
S16282,U36918,Netflix,Premium,199,2023-08-07
S16283,U28941,Prime,Premium,199,2024-07-28
S16284,U40468,SonyLIV,Premium,299,2024-10-27
S16285,U46350,Netflix,Basic,299,2023-08-13
S16286,U11441,Hotstar,Basic,299,2023-03-06
S16287,U3588,Netflix,Basic,299,2023-08-22
S16288,U48483,Prime,Premium,499,2023-02-21
S16289,U19536,Hotstar,Basic,299,2024-06-30
S16290,U3227,SonyLIV,Basic,499,2023-11-13
S16291,U48310,SonyLIV,Basic,499,2024-08-25
S16292,U18894,SonyLIV,Premium,299,2024-04-14
S16293,U17275,SonyLIV,Premium,299,2023-12-04
S16294,U28636,SonyLIV,Basic,499,2024-06-25
S16295,U28843,Netflix,Basic,199,2023-10-05
S16296,U23162,Netflix,Premium,499,2024-06-03
S16297,U12293,Netflix,Basic,199,2023-07-06
S16298,U49296,SonyLIV,Premium,499,2023-10-27
S16299,U22302,Hotstar,Premium,199,2023-08-26
S16300,U8208,Netflix,Premium,499,2024-05-11
S16301,U37490,Netflix,Basic,299,2024-03-06
S16302,U26019,Hotstar,Premium,299,2024-12-08
S16303,U8398,Netflix,Premium,499,2024-07-20
S16304,U33079,Prime,Premium,299,2023-01-24
S16305,U891,Netflix,Basic,499,2024-05-15
S16306,U5012,SonyLIV,Basic,499,2023-10-31
S16307,U29674,Hotstar,Premium,199,2024-01-16
S16308,U32848,SonyLIV,Premium,299,2024-01-24
S16309,U36886,Prime,Premium,299,2024-08-24
S16310,U8834,Netflix,Premium,499,2024-10-22
S16311,U39399,Prime,Basic,499,2024-01-30
S16312,U35406,Prime,Basic,499,2024-10-09
S16313,U24139,Hotstar,Premium,499,2024-01-17
S16314,U5708,SonyLIV,Premium,199,2023-09-12
S16315,U17075,Netflix,Basic,299,2023-11-17
S16316,U8735,Prime,Premium,499,2023-12-27
S16317,U35001,SonyLIV,Basic,199,2023-01-23
S16318,U45217,Hotstar,Premium,199,2023-03-29
S16319,U47361,Netflix,Premium,199,2023-11-22
S16320,U21631,Netflix,Basic,499,2024-01-11
S16321,U14049,Netflix,Basic,499,2023-04-09
S16322,U33027,Prime,Basic,499,2023-12-15
S16323,U28327,Netflix,Basic,299,2023-11-22
S16324,U9729,Netflix,Premium,499,2023-09-29
S16325,U1617,Prime,Basic,199,2024-09-10
S16326,U9585,Hotstar,Premium,299,2024-08-24
S16327,U39772,Prime,Premium,499,2024-08-15
S16328,U40691,Prime,Basic,499,2024-07-08
S16329,U47459,Prime,Basic,499,2023-02-07
S16330,U17693,Prime,Basic,299,2024-05-17
S16331,U5906,Prime,Basic,499,2024-06-20
S16332,U23836,Prime,Basic,499,2023-10-26
S16333,U31541,Hotstar,Premium,499,2024-06-22
S16334,U34140,Netflix,Premium,499,2023-10-28
S16335,U35586,Netflix,Premium,299,2024-04-20
S16336,U11905,Prime,Basic,299,2024-10-08
S16337,U31851,Netflix,Premium,299,2024-01-24
S16338,U49800,Hotstar,Basic,299,2024-03-29
S16339,U32408,Netflix,Premium,499,2023-10-08
S16340,U49499,Prime,Basic,499,2023-12-01
S16341,U33609,Prime,Premium,299,2024-09-09
S16342,U4057,Prime,Premium,499,2024-12-08
S16343,U32423,Netflix,Basic,499,2024-07-21
S16344,U27883,Netflix,Basic,199,2024-01-06
S16345,U16410,SonyLIV,Basic,199,2024-03-19
S16346,U25275,Netflix,Premium,199,2023-09-08
S16347,U39503,Prime,Premium,199,2024-08-17
S16348,U159,Netflix,Basic,199,2023-02-22
S16349,U17884,SonyLIV,Premium,499,2024-06-12
S16350,U48732,SonyLIV,Premium,499,2024-07-09
S16351,U14921,Hotstar,Basic,299,2023-06-04
S16352,U41018,Hotstar,Basic,199,2024-03-02
S16353,U21557,Netflix,Basic,299,2023-05-06
S16354,U40872,Hotstar,Basic,499,2024-03-16
S16355,U2691,SonyLIV,Basic,499,2023-02-05
S16356,U34337,Prime,Premium,199,2023-10-30
S16357,U523,Netflix,Premium,499,2024-03-30
S16358,U15088,Prime,Basic,199,2023-10-17
S16359,U24434,SonyLIV,Basic,499,2025-01-01
S16360,U45904,Prime,Premium,299,2023-12-02
S16361,U43634,Prime,Premium,199,2024-12-03
S16362,U11072,Hotstar,Premium,299,2024-04-13
S16363,U5653,Prime,Basic,299,2024-11-15
S16364,U45129,Prime,Premium,199,2024-03-06
S16365,U3739,SonyLIV,Basic,299,2024-07-29
S16366,U27687,Hotstar,Premium,299,2023-09-01
S16367,U35308,Prime,Premium,499,2023-12-07
S16368,U8701,SonyLIV,Premium,199,2024-05-17
S16369,U15515,Hotstar,Basic,299,2023-12-04
S16370,U8261,Netflix,Premium,199,2024-07-31
S16371,U47500,Hotstar,Premium,499,2023-07-11
S16372,U15334,Prime,Premium,499,2024-07-06
S16373,U38341,SonyLIV,Premium,199,2023-07-02
S16374,U2407,SonyLIV,Basic,499,2023-08-22
S16375,U38098,Prime,Basic,499,2024-07-11
S16376,U47487,Hotstar,Premium,499,2023-10-26
S16377,U18314,Netflix,Premium,199,2024-12-11
S16378,U33974,Prime,Basic,199,2024-04-13
S16379,U41494,SonyLIV,Premium,199,2024-04-11
S16380,U31944,Netflix,Premium,199,2023-02-05
S16381,U45625,SonyLIV,Premium,499,2023-11-09
S16382,U3107,SonyLIV,Premium,299,2024-12-08
S16383,U33001,Prime,Premium,299,2024-11-21
S16384,U9666,Netflix,Premium,199,2024-05-06
S16385,U44980,SonyLIV,Premium,499,2023-03-30
S16386,U12533,Prime,Premium,199,2024-12-22
S16387,U25727,Netflix,Basic,499,2024-11-29
S16388,U27762,Netflix,Basic,499,2023-04-01
S16389,U26314,Prime,Basic,499,2023-11-28
S16390,U38847,Hotstar,Premium,299,2023-09-10
S16391,U45143,Netflix,Basic,299,2023-05-10
S16392,U19255,Hotstar,Premium,199,2023-03-14
S16393,U48466,Hotstar,Basic,199,2024-06-07
S16394,U10262,Netflix,Premium,199,2023-07-16
S16395,U4922,Prime,Basic,299,2024-12-27
S16396,U36495,Netflix,Premium,199,2024-05-23
S16397,U23984,SonyLIV,Premium,299,2024-02-25
S16398,U32170,Prime,Basic,299,2024-08-06
S16399,U32200,Hotstar,Premium,299,2023-01-23
S16400,U34635,Netflix,Premium,299,2023-02-15
S16401,U26302,Prime,Basic,299,2023-09-08
S16402,U13596,Prime,Basic,499,2024-01-17
S16403,U9901,Prime,Basic,499,2024-06-16
S16404,U33466,Prime,Premium,199,2023-09-06
S16405,U45609,Netflix,Basic,499,2023-09-26
S16406,U35056,Prime,Premium,299,2024-08-13
S16407,U12693,Prime,Premium,199,2023-01-07
S16408,U38634,Hotstar,Premium,499,2023-04-29
S16409,U21087,Netflix,Basic,499,2023-07-29
S16410,U20229,SonyLIV,Basic,499,2024-07-30
S16411,U23713,Hotstar,Basic,199,2023-08-25
S16412,U10453,Prime,Basic,299,2024-08-13
S16413,U29154,Netflix,Basic,199,2024-08-11
S16414,U31816,Prime,Basic,499,2024-06-15
S16415,U26206,Hotstar,Basic,499,2023-07-06
S16416,U27824,Prime,Premium,499,2024-04-25
S16417,U16617,SonyLIV,Premium,199,2023-10-29
S16418,U8852,Prime,Premium,499,2023-08-08
S16419,U6236,Hotstar,Premium,499,2023-11-09
S16420,U40647,Prime,Premium,199,2023-09-08
S16421,U8102,Hotstar,Basic,199,2023-12-11
S16422,U37898,SonyLIV,Basic,499,2024-08-31
S16423,U2052,SonyLIV,Premium,199,2023-10-23
S16424,U49833,Netflix,Premium,499,2024-12-07
S16425,U44169,Netflix,Basic,299,2024-05-06
S16426,U2324,Netflix,Basic,299,2023-03-28
S16427,U30830,Hotstar,Basic,199,2024-02-13
S16428,U27536,Netflix,Basic,199,2024-02-16
S16429,U4684,Prime,Basic,299,2023-09-19
S16430,U12283,Netflix,Premium,199,2024-11-06
S16431,U46443,Hotstar,Basic,199,2024-08-27
S16432,U1837,Hotstar,Premium,499,2024-04-05
S16433,U48403,Prime,Basic,499,2024-06-05
S16434,U19053,Prime,Premium,199,2023-03-22
S16435,U39881,Hotstar,Basic,499,2024-10-20
S16436,U26336,Hotstar,Basic,499,2023-12-28
S16437,U42763,Prime,Basic,499,2023-11-11
S16438,U19922,Netflix,Premium,199,2024-08-05
S16439,U15058,Netflix,Premium,499,2024-06-17
S16440,U43479,Prime,Premium,499,2024-11-14
S16441,U10832,Prime,Basic,499,2024-12-17
S16442,U35891,SonyLIV,Basic,499,2023-09-01
S16443,U37321,Hotstar,Basic,199,2024-03-11
S16444,U7648,Netflix,Basic,299,2024-02-13
S16445,U12077,Hotstar,Basic,199,2024-06-01
S16446,U15809,Hotstar,Premium,499,2024-07-12
S16447,U16825,Prime,Basic,299,2023-02-21
S16448,U8733,Hotstar,Premium,299,2024-06-22
S16449,U31464,Netflix,Premium,199,2024-07-01
S16450,U34673,SonyLIV,Premium,499,2023-02-11
S16451,U42681,SonyLIV,Premium,499,2024-01-05
S16452,U1171,Prime,Premium,299,2024-06-02
S16453,U21881,Prime,Premium,299,2023-09-03
S16454,U21349,Prime,Basic,299,2024-04-01
S16455,U7989,SonyLIV,Premium,199,2023-07-15
S16456,U44749,SonyLIV,Basic,299,2024-03-22
S16457,U25408,Netflix,Basic,499,2024-11-17
S16458,U6534,Netflix,Premium,499,2024-03-07
S16459,U16020,Netflix,Basic,299,2023-06-02
S16460,U9161,SonyLIV,Premium,499,2023-07-26
S16461,U12673,SonyLIV,Premium,499,2023-03-12
S16462,U7027,SonyLIV,Basic,499,2023-12-24
S16463,U20975,Hotstar,Basic,299,2023-04-16
S16464,U20798,Prime,Basic,299,2023-01-31
S16465,U12844,Hotstar,Basic,199,2023-09-07
S16466,U45216,SonyLIV,Premium,299,2024-04-04
S16467,U4073,Hotstar,Premium,199,2024-01-16
S16468,U15780,Netflix,Premium,499,2023-05-06
S16469,U45368,Netflix,Basic,299,2024-01-30
S16470,U30127,Netflix,Premium,499,2023-01-17
S16471,U33819,Prime,Premium,299,2023-11-07
S16472,U41291,SonyLIV,Basic,499,2024-04-25
S16473,U35753,SonyLIV,Premium,199,2023-04-26
S16474,U35069,Hotstar,Premium,499,2023-12-25
S16475,U254,SonyLIV,Premium,299,2024-08-31
S16476,U25689,Hotstar,Premium,299,2024-11-15
S16477,U28737,Hotstar,Premium,499,2024-05-11
S16478,U2385,SonyLIV,Premium,299,2024-08-23
S16479,U6292,SonyLIV,Premium,299,2023-02-05
S16480,U17928,Hotstar,Premium,199,2023-08-29
S16481,U14942,Prime,Premium,299,2024-05-03
S16482,U34622,Netflix,Premium,499,2023-02-08
S16483,U12627,Netflix,Basic,199,2023-08-21
S16484,U24500,Netflix,Premium,299,2024-04-02
S16485,U25879,SonyLIV,Basic,499,2024-03-18
S16486,U49775,SonyLIV,Basic,499,2024-04-27
S16487,U23554,Netflix,Premium,299,2023-09-06
S16488,U22525,SonyLIV,Premium,499,2024-12-18
S16489,U3723,Netflix,Premium,499,2023-02-20
S16490,U32328,Prime,Premium,199,2024-07-22
S16491,U14320,Hotstar,Premium,499,2023-06-03
S16492,U27540,Netflix,Premium,299,2023-07-12
S16493,U16260,Prime,Basic,499,2023-04-04
S16494,U2766,Prime,Premium,499,2024-12-14
S16495,U43776,Netflix,Basic,199,2023-01-07
S16496,U34890,SonyLIV,Basic,499,2024-02-20
S16497,U35968,Hotstar,Premium,499,2024-06-02
S16498,U36256,Prime,Premium,299,2024-08-11
S16499,U42581,Netflix,Basic,299,2024-02-22
S16500,U38590,Hotstar,Basic,299,2024-05-22
S16501,U33480,Hotstar,Premium,299,2023-10-04
S16502,U12736,SonyLIV,Basic,199,2024-09-24
S16503,U45496,Netflix,Basic,499,2023-08-13
S16504,U13857,Netflix,Premium,199,2024-01-01
S16505,U44881,Hotstar,Premium,199,2023-09-08
S16506,U18569,Hotstar,Premium,199,2023-08-14
S16507,U35489,Prime,Basic,499,2024-11-05
S16508,U22270,Prime,Premium,499,2024-01-30
S16509,U3178,SonyLIV,Basic,199,2023-06-30
S16510,U43640,Netflix,Basic,199,2023-05-22
S16511,U16705,SonyLIV,Basic,299,2024-07-02
S16512,U8773,SonyLIV,Premium,299,2024-02-19
S16513,U22861,Netflix,Basic,199,2024-07-12
S16514,U18181,SonyLIV,Premium,499,2024-06-29
S16515,U49139,Hotstar,Basic,299,2023-01-17
S16516,U6743,Prime,Premium,499,2024-09-01
S16517,U3025,Netflix,Basic,199,2024-08-05
S16518,U35304,Hotstar,Premium,199,2023-11-29
S16519,U12444,Hotstar,Basic,299,2023-07-02
S16520,U28019,Prime,Premium,199,2024-12-27
S16521,U34300,Prime,Premium,299,2023-01-26
S16522,U3109,Netflix,Premium,299,2024-05-22
S16523,U9591,Prime,Premium,199,2023-02-23
S16524,U15993,Prime,Premium,299,2024-02-24
S16525,U26344,SonyLIV,Basic,299,2023-03-23
S16526,U26670,Prime,Premium,499,2024-02-03
S16527,U35404,Hotstar,Basic,499,2024-02-16
S16528,U37768,Hotstar,Premium,299,2023-12-04
S16529,U9768,SonyLIV,Premium,499,2024-02-27
S16530,U43168,Prime,Basic,199,2024-06-12
S16531,U45843,SonyLIV,Premium,499,2024-08-31
S16532,U35108,Hotstar,Basic,499,2023-04-07
S16533,U38486,Netflix,Basic,499,2024-09-03
S16534,U12063,Netflix,Premium,499,2023-12-14
S16535,U11038,SonyLIV,Premium,499,2023-11-29
S16536,U12,Prime,Basic,299,2024-12-18
S16537,U46510,Netflix,Premium,299,2023-05-03
S16538,U1450,Hotstar,Basic,299,2024-12-17
S16539,U30248,Hotstar,Premium,299,2024-03-24
S16540,U3921,Hotstar,Basic,299,2024-11-21
S16541,U28511,Hotstar,Premium,499,2024-03-22
S16542,U9914,SonyLIV,Basic,199,2023-06-03
S16543,U43401,SonyLIV,Premium,499,2024-04-24
S16544,U30861,Prime,Premium,299,2024-06-27
S16545,U11463,SonyLIV,Premium,299,2024-02-27
S16546,U18172,Netflix,Basic,499,2023-11-20
S16547,U41147,Hotstar,Basic,299,2023-08-19
S16548,U17545,SonyLIV,Premium,199,2023-11-28
S16549,U10493,Prime,Basic,499,2023-05-07
S16550,U27422,Prime,Premium,499,2024-12-25
S16551,U29323,SonyLIV,Premium,299,2023-11-14
S16552,U12785,SonyLIV,Premium,199,2024-05-26
S16553,U33034,Hotstar,Basic,199,2024-12-31
S16554,U6290,Hotstar,Basic,199,2024-09-29
S16555,U27740,Hotstar,Premium,199,2023-01-20
S16556,U5520,Netflix,Basic,499,2024-09-08
S16557,U42047,Prime,Basic,299,2023-12-31
S16558,U46927,Prime,Basic,199,2024-10-12
S16559,U8932,Hotstar,Basic,499,2024-10-31
S16560,U26130,Netflix,Basic,199,2023-08-11
S16561,U29379,Prime,Basic,199,2023-05-26
S16562,U18941,SonyLIV,Premium,299,2023-08-28
S16563,U25159,Prime,Basic,199,2023-11-15
S16564,U31333,Netflix,Basic,299,2024-12-13
S16565,U39991,Netflix,Premium,299,2024-05-27
S16566,U21738,Prime,Basic,499,2023-03-29
S16567,U46766,Netflix,Basic,499,2023-11-17
S16568,U40782,Hotstar,Basic,499,2024-11-24
S16569,U1300,Hotstar,Basic,499,2023-08-25
S16570,U2427,SonyLIV,Premium,299,2024-08-05
S16571,U22092,Prime,Basic,199,2024-04-23
S16572,U20876,Netflix,Premium,499,2024-07-11
S16573,U2594,Hotstar,Premium,199,2023-03-17
S16574,U5343,Prime,Basic,299,2024-07-08
S16575,U30265,SonyLIV,Basic,499,2024-09-12
S16576,U17523,Hotstar,Basic,299,2024-12-10
S16577,U32387,Hotstar,Basic,499,2023-07-11
S16578,U25576,SonyLIV,Premium,299,2023-06-10
S16579,U1223,SonyLIV,Basic,499,2024-12-14
S16580,U17960,Hotstar,Premium,499,2023-02-02
S16581,U15306,Prime,Basic,299,2024-05-18
S16582,U34723,Prime,Premium,299,2023-10-16
S16583,U25989,Hotstar,Premium,199,2023-11-14
S16584,U5336,Hotstar,Basic,199,2023-07-07
S16585,U38256,Hotstar,Premium,499,2023-04-17
S16586,U16256,Hotstar,Basic,299,2024-01-29
S16587,U11315,Hotstar,Basic,299,2024-07-23
S16588,U24256,Hotstar,Premium,499,2024-08-02
S16589,U49831,Netflix,Premium,299,2023-07-04
S16590,U2425,Netflix,Premium,299,2024-12-08
S16591,U48369,Netflix,Basic,299,2024-07-12
S16592,U21367,Netflix,Basic,499,2023-02-13
S16593,U43843,Prime,Basic,199,2024-06-14
S16594,U11968,Prime,Basic,199,2023-03-05
S16595,U12618,Netflix,Basic,499,2024-12-06
S16596,U1728,Hotstar,Premium,499,2024-05-04
S16597,U7391,SonyLIV,Premium,299,2024-04-25
S16598,U13612,SonyLIV,Premium,499,2024-06-28
S16599,U36941,Prime,Basic,199,2024-04-04
S16600,U6421,SonyLIV,Basic,299,2024-05-06
S16601,U41415,Hotstar,Premium,199,2024-04-12
S16602,U30119,SonyLIV,Basic,299,2024-01-30
S16603,U25318,SonyLIV,Premium,299,2024-06-13
S16604,U9395,Netflix,Basic,199,2024-02-17
S16605,U43096,SonyLIV,Premium,299,2023-05-03
S16606,U8987,Prime,Premium,299,2023-09-29
S16607,U19158,Netflix,Basic,499,2024-08-23
S16608,U16681,Netflix,Basic,199,2024-08-24
S16609,U17081,Netflix,Premium,499,2024-06-30
S16610,U48368,Prime,Basic,299,2024-10-17
S16611,U18786,Prime,Basic,499,2024-07-20
S16612,U36106,Hotstar,Basic,499,2023-12-09
S16613,U146,Hotstar,Basic,499,2024-11-07
S16614,U15114,Hotstar,Basic,199,2024-10-25
S16615,U29444,Prime,Basic,499,2024-10-03
S16616,U41619,SonyLIV,Basic,299,2024-10-11
S16617,U32456,Hotstar,Premium,499,2023-09-17
S16618,U48154,Hotstar,Basic,299,2023-06-26
S16619,U6436,Hotstar,Basic,299,2023-03-19
S16620,U3721,Hotstar,Premium,299,2023-04-08
S16621,U45726,SonyLIV,Premium,499,2024-01-26
S16622,U47923,Netflix,Basic,199,2024-06-30
S16623,U20257,Netflix,Premium,499,2023-12-12
S16624,U1571,Prime,Basic,299,2024-04-17
S16625,U26403,SonyLIV,Premium,199,2023-09-15
S16626,U36416,SonyLIV,Premium,199,2023-11-25
S16627,U45383,Prime,Premium,499,2024-10-13
S16628,U15946,SonyLIV,Premium,299,2023-08-29
S16629,U18473,Prime,Premium,199,2023-06-01
S16630,U3753,Hotstar,Basic,199,2024-10-27
S16631,U6154,SonyLIV,Premium,199,2024-10-12
S16632,U14793,SonyLIV,Basic,199,2023-06-09
S16633,U41111,Hotstar,Premium,199,2023-10-27
S16634,U1097,Netflix,Premium,499,2023-01-15
S16635,U3555,Prime,Premium,499,2024-10-05
S16636,U3910,Netflix,Premium,199,2023-12-04
S16637,U39953,Prime,Basic,499,2024-04-25
S16638,U7484,Netflix,Basic,199,2023-02-24
S16639,U2781,Prime,Basic,299,2024-11-25
S16640,U38375,Prime,Basic,199,2024-08-10
S16641,U11887,Hotstar,Basic,499,2023-01-23
S16642,U35933,Prime,Premium,299,2023-04-02
S16643,U13032,SonyLIV,Basic,199,2024-09-20
S16644,U21570,Netflix,Premium,499,2024-08-22
S16645,U33959,Hotstar,Premium,299,2023-12-24
S16646,U43876,Hotstar,Premium,499,2023-07-17
S16647,U19749,Prime,Basic,299,2023-03-05
S16648,U46101,SonyLIV,Premium,299,2024-05-21
S16649,U18859,Netflix,Premium,199,2023-02-05
S16650,U42914,Hotstar,Basic,299,2024-10-12
S16651,U26780,Netflix,Premium,499,2023-04-23
S16652,U31130,Netflix,Basic,299,2024-03-06
S16653,U14079,Prime,Premium,199,2024-04-28
S16654,U39809,Prime,Basic,499,2024-10-29
S16655,U23021,Netflix,Premium,299,2024-09-06
S16656,U47808,Netflix,Basic,299,2024-03-06
S16657,U8558,Hotstar,Basic,299,2023-09-02
S16658,U1094,Netflix,Basic,299,2023-01-18
S16659,U4198,Hotstar,Basic,499,2024-07-02
S16660,U20204,SonyLIV,Premium,299,2023-02-06
S16661,U6944,Hotstar,Basic,299,2024-05-01
S16662,U10066,Hotstar,Premium,199,2024-07-16
S16663,U29068,Netflix,Basic,299,2023-03-11
S16664,U17422,Netflix,Premium,499,2023-07-19
S16665,U49308,Hotstar,Premium,199,2024-05-19
S16666,U541,Netflix,Basic,499,2023-12-20
S16667,U1684,Prime,Basic,499,2024-05-22
S16668,U24134,Prime,Premium,499,2024-07-26
S16669,U3314,Hotstar,Basic,199,2024-11-15
S16670,U33291,SonyLIV,Basic,199,2024-01-01
S16671,U19035,Prime,Basic,299,2024-03-12
S16672,U13586,Hotstar,Premium,199,2024-11-26
S16673,U35147,Netflix,Basic,499,2023-02-23
S16674,U730,Hotstar,Basic,499,2024-09-03
S16675,U12119,Hotstar,Premium,499,2023-12-15
S16676,U17646,Hotstar,Basic,499,2024-05-07
S16677,U26531,Prime,Basic,499,2023-06-13
S16678,U43046,SonyLIV,Basic,299,2023-06-12
S16679,U38348,Prime,Premium,499,2024-09-27
S16680,U49594,SonyLIV,Premium,199,2024-09-13
S16681,U36424,Prime,Premium,299,2024-04-15
S16682,U18812,SonyLIV,Premium,199,2024-08-11
S16683,U44739,SonyLIV,Premium,299,2024-05-22
S16684,U22888,Hotstar,Premium,299,2024-04-21
S16685,U48946,SonyLIV,Basic,199,2023-05-20
S16686,U38358,Hotstar,Basic,299,2024-01-21
S16687,U33358,Hotstar,Premium,499,2023-04-11
S16688,U15001,Netflix,Basic,499,2023-03-31
S16689,U44969,SonyLIV,Basic,299,2024-02-11
S16690,U20402,Hotstar,Basic,499,2023-11-05
S16691,U28167,Hotstar,Basic,199,2024-01-20
S16692,U12362,Prime,Premium,499,2023-12-20
S16693,U36142,Netflix,Premium,499,2024-05-29
S16694,U733,Hotstar,Basic,499,2024-09-09
S16695,U28381,SonyLIV,Premium,199,2023-09-23
S16696,U103,Hotstar,Premium,299,2024-02-19
S16697,U37171,Prime,Premium,299,2024-11-22
S16698,U47660,Hotstar,Basic,499,2024-04-12
S16699,U30905,Prime,Basic,199,2023-08-27
S16700,U46948,Netflix,Premium,299,2024-04-06
S16701,U33907,Prime,Premium,299,2024-02-29
S16702,U23429,SonyLIV,Premium,499,2024-05-11
S16703,U21369,Hotstar,Basic,299,2024-11-18
S16704,U25528,Prime,Premium,199,2024-08-15
S16705,U35735,Hotstar,Premium,299,2024-10-09
S16706,U32093,Hotstar,Premium,499,2024-05-04
S16707,U15637,Prime,Premium,299,2023-06-10
S16708,U4036,Prime,Premium,499,2023-02-12
S16709,U18299,Netflix,Basic,299,2023-10-24
S16710,U44597,Hotstar,Basic,499,2024-04-22
S16711,U17116,Netflix,Basic,199,2024-11-09
S16712,U26307,Netflix,Premium,199,2023-02-20
S16713,U14114,SonyLIV,Basic,499,2023-06-20
S16714,U37852,Prime,Premium,499,2024-09-28
S16715,U28625,SonyLIV,Premium,199,2023-11-26
S16716,U22338,Prime,Premium,199,2023-05-23
S16717,U14867,Hotstar,Premium,299,2024-12-28
S16718,U5534,Netflix,Premium,299,2024-11-06
S16719,U11242,Hotstar,Premium,299,2024-03-28
S16720,U29312,SonyLIV,Premium,299,2023-01-22
S16721,U34460,SonyLIV,Basic,499,2023-03-05
S16722,U30952,Hotstar,Basic,499,2023-07-04
S16723,U4274,Netflix,Premium,299,2023-11-14
S16724,U30074,Netflix,Premium,499,2024-12-29
S16725,U47393,SonyLIV,Premium,199,2023-06-24
S16726,U21111,SonyLIV,Basic,199,2023-03-25
S16727,U3176,Prime,Basic,199,2024-03-08
S16728,U11978,SonyLIV,Basic,499,2023-09-12
S16729,U17690,Netflix,Premium,499,2023-09-24
S16730,U35639,SonyLIV,Premium,199,2023-02-17
S16731,U47535,SonyLIV,Basic,299,2023-02-13
S16732,U5553,SonyLIV,Basic,299,2023-12-27
S16733,U1226,Hotstar,Premium,199,2024-03-22
S16734,U6905,Prime,Premium,499,2024-06-03
S16735,U12295,SonyLIV,Basic,199,2024-03-28
S16736,U9638,Hotstar,Premium,499,2023-08-02
S16737,U39343,Netflix,Premium,499,2023-09-03
S16738,U36352,Netflix,Basic,199,2024-05-14
S16739,U41163,SonyLIV,Basic,199,2023-10-04
S16740,U2899,Hotstar,Basic,499,2023-11-01
S16741,U16532,SonyLIV,Basic,199,2023-07-28
S16742,U16143,Prime,Premium,499,2024-11-24
S16743,U25639,Netflix,Basic,199,2023-02-04
S16744,U19340,SonyLIV,Premium,499,2023-10-30
S16745,U34800,Prime,Basic,499,2024-06-15
S16746,U40560,Netflix,Basic,199,2024-10-26
S16747,U21557,Netflix,Basic,299,2023-03-28
S16748,U5395,SonyLIV,Premium,299,2023-01-12
S16749,U32801,Hotstar,Premium,499,2023-10-13
S16750,U15046,SonyLIV,Premium,299,2024-10-11
S16751,U31676,Prime,Premium,199,2023-02-01
S16752,U28475,Netflix,Basic,299,2024-11-13
S16753,U49132,Hotstar,Basic,299,2023-06-03
S16754,U31120,Hotstar,Premium,299,2024-01-24
S16755,U39315,Hotstar,Basic,499,2024-04-08
S16756,U38674,Prime,Premium,299,2023-03-23
S16757,U26765,Hotstar,Premium,299,2023-10-29
S16758,U22267,Netflix,Basic,499,2024-05-05
S16759,U13371,Netflix,Basic,199,2023-01-02
S16760,U39157,Hotstar,Premium,199,2023-08-28
S16761,U42565,SonyLIV,Premium,199,2023-09-21
S16762,U23868,Hotstar,Premium,199,2023-05-09
S16763,U44607,Netflix,Basic,499,2024-12-02
S16764,U13710,Hotstar,Premium,199,2024-04-10
S16765,U26037,Hotstar,Basic,299,2023-03-06
S16766,U21811,SonyLIV,Premium,299,2024-04-27
S16767,U23760,Prime,Basic,199,2023-10-04
S16768,U12894,Netflix,Basic,199,2023-10-02
S16769,U6897,Prime,Basic,199,2023-04-24
S16770,U15619,Prime,Premium,199,2024-10-20
S16771,U39415,Prime,Basic,299,2023-03-05
S16772,U4681,Prime,Premium,299,2024-04-20
S16773,U14586,SonyLIV,Basic,299,2023-06-25
S16774,U12041,Hotstar,Basic,499,2024-07-03
S16775,U19810,Hotstar,Basic,499,2023-03-10
S16776,U32742,Netflix,Premium,199,2023-01-26
S16777,U30010,Prime,Premium,299,2023-08-28
S16778,U23692,Prime,Premium,299,2023-01-19
S16779,U48775,Hotstar,Premium,299,2024-05-30
